file_path,line_number,heading_h1,heading_h2,heading_h3,heading_h4,checkbox_text
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,530,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — dump_faulthandler_snapshot.py,D. Evidence — capture tests and representative bundle artifacts (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,531,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — dump_faulthandler_snapshot.py,E. Promote — move reference out of Stage 11.1 in Tier-1 (when approved)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,532,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — dump_faulthandler_snapshot.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,597,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,"A. Discovery — confirm export surface, consumers, and payload schema"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,598,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,B. Plan — confirm library-only vs wrapper adoption needs
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,599,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,C. Implement — N/A (library-only)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,600,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,D. Evidence — capture tests and representative payload examples (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,601,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,E. Promote — N/A (never orchestrated)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,602,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — fault_run_analysis.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,700,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,"A. Discovery — confirm inputs/outputs, retention, and failure modes"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,701,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,B. Plan — define wrapper + mapping into base package; enumerate stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,702,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,C. Implement — execute approved plan (if adopted)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,703,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,D. Evidence — capture tests and representative bundle artifacts (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,704,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,E. Promote — move reference out of Stage 11.1 in Tier-1 (when approved)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,705,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_import_boundaries.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,771,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,A. Discovery — confirm export surface and consumers
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,772,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,B. Plan — confirm library-only vs wrapper adoption needs
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,773,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,C. Implement — N/A (library-only)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,774,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,D. Evidence — capture tests and representative payload examples (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,775,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,E. Promote — N/A (never orchestrated)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,776,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — extract_standards_rules.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,855,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,A. Discovery — confirm scope and intended consumer(s)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,856,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,B. Plan — decide hold vs remove vs adopt into a destination stage
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,857,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,C. Implement — execute approved plan (if adopted)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,858,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,D. Evidence — capture tests and representative bundle artifacts (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,859,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,E. Promote — move reference out of Stage 11.1 in Tier-1 (when approved)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,860,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — check_inventory_health.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,945,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,A. Discovery — confirm scope and intended consumer(s)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,946,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,B. Plan — decide hold vs remove vs adopt into a destination stage
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,947,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,C. Implement — execute approved plan (if adopted)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,948,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,D. Evidence — capture tests and representative bundle artifacts (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,949,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,E. Promote — move reference out of Stage 11.1 in Tier-1 (when approved)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,950,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_inventory.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1026,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,A. Discovery — confirm scope and overlap with other suites
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1027,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,B. Plan — decide deprecate vs migrate into a destination stage
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1028,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,C. Implement — execute approved plan (if adopted)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1029,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,D. Evidence — capture tests and representative bundle artifacts (or mark N/A)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1030,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,E. Promote — move reference out of Stage 11.1 in Tier-1 (when approved)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_available_scripts_roster.md,1031,Tier-2 Roster — Stage 11.1 Available Scripts (Holding Area),3. Stage Narrative — 11.1 Available Scripts,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — summarize_health_suite.py,"DONE — record outcome, close stop-gates, and update Tier-1 Available Scripts section"
